event_id,shipment_id,event_at,event_type,location,lat,lon,milestone_planned_at,milestone_actual_at,variance_hours,note
E-S-701937-04,S-701937,2026-06-02T12:00Z,in_transit,mid-route,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-701937-05,S-701937,2026-06-04T00:00Z,port_arrival,Hamburg,,,2026-06-03T12:00Z,2026-06-04T00:00Z,12.0,
E-S-701937-06,S-701937,2026-06-05T00:00Z,customs_cleared,Hamburg,,,2026-06-04T12:00Z,2026-06-05T00:00Z,12.0,
E-S-701938-01,S-701938,2026-05-15T12:00Z,booked,Hamburg,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701938-02,S-701938,2026-05-16T12:00Z,picked_up,Hamburg,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701938-03,S-701938,2026-05-17T12:00Z,port_departure,Hamburg,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701938-04,S-701938,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701938-05,S-701938,2026-05-26T09:36Z,port_arrival,Genoa,,,2026-05-25T12:00Z,2026-05-26T09:36Z,21.6,
E-S-701938-06,S-701938,2026-05-27T09:36Z,customs_cleared,Genoa,,,2026-05-26T12:00Z,2026-05-27T09:36Z,21.6,
E-S-701939-01,S-701939,2026-05-30T12:00Z,booked,Shanghai,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-701939-02,S-701939,2026-05-31T12:00Z,picked_up,Shanghai,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-701939-03,S-701939,2026-06-01T12:00Z,port_departure,Shanghai,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-701939-04,S-701939,2026-06-02T12:00Z,in_transit,mid-route,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-701939-05,S-701939,2026-06-04T07:12Z,port_arrival,Los Angeles,,,2026-06-03T12:00Z,2026-06-04T07:12Z,19.2,
E-S-701939-06,S-701939,2026-06-05T07:12Z,customs_cleared,Los Angeles,,,2026-06-04T12:00Z,2026-06-05T07:12Z,19.2,
E-S-701940-01,S-701940,2026-05-25T12:00Z,booked,Genoa,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701940-02,S-701940,2026-05-26T12:00Z,picked_up,Genoa,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-701940-03,S-701940,2026-05-27T12:00Z,port_departure,Genoa,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-701940-04,S-701940,2026-05-29T12:00Z,in_transit,mid-route,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701940-05,S-701940,2026-05-31T12:00Z,damage,mid-route,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,Exception: damage flagged (1.3d variance)
E-S-701940-06,S-701940,2026-06-02T19:12Z,port_arrival,Charleston,,,2026-06-02T12:00Z,2026-06-02T19:12Z,7.2,
E-S-701940-07,S-701940,2026-06-03T19:12Z,customs_cleared,Charleston,,,2026-06-03T12:00Z,2026-06-03T19:12Z,7.2,
E-S-701941-01,S-701941,2026-05-22T12:00Z,booked,Singapore,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701941-02,S-701941,2026-05-23T12:00Z,picked_up,Singapore,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701941-03,S-701941,2026-05-24T12:00Z,port_departure,Singapore,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701941-04,S-701941,2026-05-26T12:00Z,in_transit,mid-route,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-701941-05,S-701941,2026-05-31T00:00Z,port_arrival,Felixstowe,,,2026-05-30T12:00Z,2026-05-31T00:00Z,12.0,
E-S-701941-06,S-701941,2026-06-01T00:00Z,customs_cleared,Felixstowe,,,2026-05-31T12:00Z,2026-06-01T00:00Z,12.0,
E-S-701942-01,S-701942,2026-05-11T12:00Z,booked,Jebel Ali (Dubai),,,2026-05-11T12:00Z,2026-05-11T12:00Z,0.0,
E-S-701942-02,S-701942,2026-05-12T12:00Z,picked_up,Jebel Ali (Dubai),,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-701942-03,S-701942,2026-05-13T12:00Z,port_departure,Jebel Ali (Dubai),,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701942-04,S-701942,2026-05-15T12:00Z,in_transit,mid-route,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701942-05,S-701942,2026-05-21T12:00Z,port_arrival,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701942-06,S-701942,2026-05-22T12:00Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701942-07,S-701942,2026-05-22T22:00Z,delivered,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-22T22:00Z,10.0,
E-S-701943-01,S-701943,2026-05-13T12:00Z,booked,Los Angeles,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701943-02,S-701943,2026-05-14T12:00Z,picked_up,Los Angeles,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701943-03,S-701943,2026-05-15T12:00Z,port_departure,Los Angeles,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701943-04,S-701943,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701943-05,S-701943,2026-05-18T12:00Z,port_congestion,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,Exception: port congestion flagged (1.8d variance)
E-S-701943-06,S-701943,2026-05-22T07:12Z,port_arrival,Sydney Kingsford Smith Airport,,,2026-05-21T12:00Z,2026-05-22T07:12Z,19.2,
E-S-701943-07,S-701943,2026-05-23T07:12Z,customs_cleared,Sydney Kingsford Smith Airport,,,2026-05-22T12:00Z,2026-05-23T07:12Z,19.2,
E-S-701943-08,S-701943,2026-05-24T08:12Z,delivered,Sydney Kingsford Smith Airport,,,2026-05-23T12:00Z,2026-05-24T08:12Z,20.2,
E-S-701944-01,S-701944,2026-05-14T12:00Z,booked,Frankfurt am Main Airport,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701944-02,S-701944,2026-05-15T12:00Z,picked_up,Frankfurt am Main Airport,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701944-03,S-701944,2026-05-16T12:00Z,port_departure,Frankfurt am Main Airport,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701944-04,S-701944,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701944-05,S-701944,2026-05-21T07:12Z,port_arrival,Shanghai,,,2026-05-20T12:00Z,2026-05-21T07:12Z,19.2,
E-S-701944-06,S-701944,2026-05-22T07:12Z,customs_cleared,Shanghai,,,2026-05-21T12:00Z,2026-05-22T07:12Z,19.2,
E-S-701944-07,S-701944,2026-05-23T00:12Z,delivered,Shanghai,,,2026-05-22T12:00Z,2026-05-23T00:12Z,12.2,
E-S-701945-01,S-701945,2026-05-28T12:00Z,booked,Nhava Sheva,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701945-02,S-701945,2026-05-29T12:00Z,picked_up,Nhava Sheva,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701945-03,S-701945,2026-05-30T12:00Z,port_departure,Nhava Sheva,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-701945-04,S-701945,2026-05-31T12:00Z,in_transit,mid-route,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-701945-05,S-701945,2026-05-31T12:00Z,damage,mid-route,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,Exception: damage flagged (0.1d variance)
E-S-701945-06,S-701945,2026-06-03T14:24Z,port_arrival,Rotterdam,,,2026-06-03T12:00Z,2026-06-03T14:24Z,2.4,
E-S-701945-07,S-701945,2026-06-04T14:24Z,customs_cleared,Rotterdam,,,2026-06-04T12:00Z,2026-06-04T14:24Z,2.4,
E-S-701946-01,S-701946,2026-05-30T12:00Z,booked,Yantian,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-701946-02,S-701946,2026-05-31T12:00Z,picked_up,Yantian,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-701946-03,S-701946,2026-06-01T12:00Z,port_departure,Yantian,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-701946-04,S-701946,2026-06-03T12:00Z,in_transit,mid-route,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-701946-05,S-701946,2026-06-09T12:00Z,port_arrival,Los Angeles,,,2026-06-09T12:00Z,2026-06-09T12:00Z,0.0,
E-S-701946-06,S-701946,2026-06-10T12:00Z,customs_cleared,Los Angeles,,,2026-06-10T12:00Z,2026-06-10T12:00Z,0.0,
E-S-701947-01,S-701947,2026-06-10T12:00Z,booked,Busan,,,2026-06-10T12:00Z,2026-06-10T12:00Z,0.0,
E-S-701947-02,S-701947,2026-06-11T12:00Z,picked_up,Busan,,,2026-06-11T12:00Z,2026-06-11T12:00Z,0.0,
E-S-701947-03,S-701947,2026-06-12T12:00Z,port_departure,Busan,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-701947-04,S-701947,2026-06-15T12:00Z,in_transit,mid-route,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-701947-05,S-701947,2026-06-22T12:00Z,port_arrival,New York/New Jersey,,,2026-06-22T12:00Z,2026-06-22T12:00Z,0.0,
E-S-701947-06,S-701947,2026-06-23T12:00Z,customs_cleared,New York/New Jersey,,,2026-06-23T12:00Z,2026-06-23T12:00Z,0.0,
E-S-701948-01,S-701948,2026-05-23T12:00Z,booked,Hamburg,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701948-02,S-701948,2026-05-24T12:00Z,picked_up,Hamburg,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701948-03,S-701948,2026-05-25T12:00Z,port_departure,Hamburg,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701948-04,S-701948,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701948-05,S-701948,2026-05-26T09:36Z,port_arrival,Santos,,,2026-05-25T12:00Z,2026-05-26T09:36Z,21.6,
E-S-701948-06,S-701948,2026-05-27T09:36Z,customs_cleared,Santos,,,2026-05-26T12:00Z,2026-05-27T09:36Z,21.6,
E-S-701949-01,S-701949,2026-05-21T12:00Z,booked,Yantian,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701949-02,S-701949,2026-05-22T12:00Z,picked_up,Yantian,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701949-03,S-701949,2026-05-23T12:00Z,port_departure,Yantian,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701949-04,S-701949,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701949-05,S-701949,2026-05-30T00:00Z,port_arrival,Hamburg,,,2026-05-29T12:00Z,2026-05-30T00:00Z,12.0,
E-S-701949-06,S-701949,2026-05-31T00:00Z,customs_cleared,Hamburg,,,2026-05-30T12:00Z,2026-05-31T00:00Z,12.0,
E-S-701950-01,S-701950,2026-05-19T12:00Z,booked,Antwerp,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701950-02,S-701950,2026-05-20T12:00Z,picked_up,Antwerp,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701950-03,S-701950,2026-05-21T12:00Z,port_departure,Antwerp,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701950-04,S-701950,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701950-05,S-701950,2026-05-26T12:00Z,damage,mid-route,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,Exception: damage flagged (3.8d variance)
E-S-701950-06,S-701950,2026-06-01T07:12Z,port_arrival,New York/New Jersey,,,2026-05-31T12:00Z,2026-06-01T07:12Z,19.2,
E-S-701950-07,S-701950,2026-06-02T07:12Z,customs_cleared,New York/New Jersey,,,2026-06-01T12:00Z,2026-06-02T07:12Z,19.2,
E-S-701951-01,S-701951,2026-05-25T12:00Z,booked,Qingdao,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701951-02,S-701951,2026-05-26T12:00Z,picked_up,Qingdao,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-701951-03,S-701951,2026-05-27T12:00Z,port_departure,Qingdao,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-701951-04,S-701951,2026-05-28T12:00Z,in_transit,mid-route,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701951-05,S-701951,2026-05-30T07:12Z,port_arrival,Le Havre,,,2026-05-29T12:00Z,2026-05-30T07:12Z,19.2,
E-S-701951-06,S-701951,2026-05-31T07:12Z,customs_cleared,Le Havre,,,2026-05-30T12:00Z,2026-05-31T07:12Z,19.2,
E-S-701952-01,S-701952,2026-05-12T12:00Z,booked,Hamburg,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-701952-02,S-701952,2026-05-13T12:00Z,picked_up,Hamburg,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701952-03,S-701952,2026-05-14T12:00Z,port_departure,Hamburg,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701952-04,S-701952,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701952-05,S-701952,2026-05-24T12:00Z,port_arrival,Genoa,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701952-06,S-701952,2026-05-25T12:00Z,customs_cleared,Genoa,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701953-01,S-701953,2026-05-20T12:00Z,booked,Mundra,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701953-02,S-701953,2026-05-21T12:00Z,picked_up,Mundra,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701953-03,S-701953,2026-05-22T12:00Z,port_departure,Mundra,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701953-04,S-701953,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701953-05,S-701953,2026-05-28T21:36Z,port_arrival,Felixstowe,,,2026-05-28T12:00Z,2026-05-28T21:36Z,9.6,
E-S-701953-06,S-701953,2026-05-29T21:36Z,customs_cleared,Felixstowe,,,2026-05-29T12:00Z,2026-05-29T21:36Z,9.6,
E-S-701954-01,S-701954,2026-05-28T12:00Z,booked,Shanghai,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701954-02,S-701954,2026-05-29T12:00Z,picked_up,Shanghai,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701954-03,S-701954,2026-05-30T12:00Z,port_departure,Shanghai,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-701954-04,S-701954,2026-05-31T12:00Z,in_transit,mid-route,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-701954-05,S-701954,2026-06-04T00:00Z,port_arrival,Los Angeles,,,2026-06-03T12:00Z,2026-06-04T00:00Z,12.0,
E-S-701954-06,S-701954,2026-06-05T00:00Z,customs_cleared,Los Angeles,,,2026-06-04T12:00Z,2026-06-05T00:00Z,12.0,
E-S-701955-01,S-701955,2026-05-16T12:00Z,booked,New York/New Jersey,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701955-02,S-701955,2026-05-17T12:00Z,picked_up,New York/New Jersey,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701955-03,S-701955,2026-05-18T12:00Z,port_departure,New York/New Jersey,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701955-04,S-701955,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701955-05,S-701955,2026-05-20T14:24Z,port_arrival,London Heathrow Airport,,,2026-05-20T12:00Z,2026-05-20T14:24Z,2.4,
E-S-701955-06,S-701955,2026-05-21T14:24Z,customs_cleared,London Heathrow Airport,,,2026-05-21T12:00Z,2026-05-21T14:24Z,2.4,
E-S-701955-07,S-701955,2026-05-23T00:24Z,delivered,London Heathrow Airport,,,2026-05-22T12:00Z,2026-05-23T00:24Z,12.4,
E-S-701956-01,S-701956,2026-05-25T12:00Z,booked,Yokohama,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701956-02,S-701956,2026-05-26T12:00Z,picked_up,Yokohama,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-701956-03,S-701956,2026-05-27T12:00Z,port_departure,Yokohama,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-701956-04,S-701956,2026-05-28T12:00Z,in_transit,mid-route,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701956-05,S-701956,2026-05-30T04:48Z,port_arrival,Los Angeles,,,2026-05-29T12:00Z,2026-05-30T04:48Z,16.8,
E-S-701956-06,S-701956,2026-05-31T04:48Z,customs_cleared,Los Angeles,,,2026-05-30T12:00Z,2026-05-31T04:48Z,16.8,
E-S-701957-01,S-701957,2026-05-15T12:00Z,booked,Los Angeles,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701957-02,S-701957,2026-05-16T12:00Z,picked_up,Los Angeles,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701957-03,S-701957,2026-05-17T12:00Z,port_departure,Los Angeles,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701957-04,S-701957,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701957-05,S-701957,2026-05-21T21:36Z,port_arrival,Sydney Kingsford Smith Airport,,,2026-05-21T12:00Z,2026-05-21T21:36Z,9.6,
E-S-701957-06,S-701957,2026-05-22T21:36Z,customs_cleared,Sydney Kingsford Smith Airport,,,2026-05-22T12:00Z,2026-05-22T21:36Z,9.6,
E-S-701957-07,S-701957,2026-05-23T22:36Z,delivered,Sydney Kingsford Smith Airport,,,2026-05-23T12:00Z,2026-05-23T22:36Z,10.6,
E-S-701958-01,S-701958,2026-05-19T12:00Z,booked,Hamburg,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701958-02,S-701958,2026-05-20T12:00Z,picked_up,Hamburg,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701958-03,S-701958,2026-05-21T12:00Z,port_departure,Hamburg,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701958-04,S-701958,2026-05-22T12:00Z,in_transit,mid-route,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701958-05,S-701958,2026-05-26T07:12Z,port_arrival,Santos,,,2026-05-25T12:00Z,2026-05-26T07:12Z,19.2,
E-S-701958-06,S-701958,2026-05-27T07:12Z,customs_cleared,Santos,,,2026-05-26T12:00Z,2026-05-27T07:12Z,19.2,
E-S-701959-01,S-701959,2026-05-22T12:00Z,booked,Valencia,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701959-02,S-701959,2026-05-23T12:00Z,picked_up,Valencia,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701959-03,S-701959,2026-05-24T12:00Z,port_departure,Valencia,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701959-04,S-701959,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701959-05,S-701959,2026-05-28T19:12Z,port_arrival,Veracruz,,,2026-05-28T12:00Z,2026-05-28T19:12Z,7.2,
E-S-701959-06,S-701959,2026-05-29T19:12Z,customs_cleared,Veracruz,,,2026-05-29T12:00Z,2026-05-29T19:12Z,7.2,
E-S-701960-01,S-701960,2026-05-11T12:00Z,booked,Yokohama,,,2026-05-11T12:00Z,2026-05-11T12:00Z,0.0,
E-S-701960-02,S-701960,2026-05-12T12:00Z,picked_up,Yokohama,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-701960-03,S-701960,2026-05-13T12:00Z,port_departure,Yokohama,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701960-04,S-701960,2026-05-16T12:00Z,in_transit,mid-route,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701960-05,S-701960,2026-05-18T12:00Z,customs_hold,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,Exception: customs hold flagged (4.4d variance)
E-S-701960-06,S-701960,2026-05-25T21:36Z,port_arrival,Los Angeles,,,2026-05-25T12:00Z,2026-05-25T21:36Z,9.6,
E-S-701960-07,S-701960,2026-05-26T21:36Z,customs_cleared,Los Angeles,,,2026-05-26T12:00Z,2026-05-26T21:36Z,9.6,
E-S-701961-01,S-701961,2026-05-17T12:00Z,booked,New York/New Jersey,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701961-02,S-701961,2026-05-18T12:00Z,picked_up,New York/New Jersey,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701961-03,S-701961,2026-05-19T12:00Z,port_departure,New York/New Jersey,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701961-04,S-701961,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701961-05,S-701961,2026-05-22T04:48Z,port_arrival,London Heathrow Airport,,,2026-05-21T12:00Z,2026-05-22T04:48Z,16.8,
E-S-701961-06,S-701961,2026-05-23T04:48Z,customs_cleared,London Heathrow Airport,,,2026-05-22T12:00Z,2026-05-23T04:48Z,16.8,
E-S-701961-07,S-701961,2026-05-24T05:48Z,delivered,London Heathrow Airport,,,2026-05-23T12:00Z,2026-05-24T05:48Z,17.8,
E-S-701962-01,S-701962,2026-06-02T12:00Z,booked,Shanghai,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-701962-02,S-701962,2026-06-03T12:00Z,picked_up,Shanghai,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-701962-03,S-701962,2026-06-04T12:00Z,port_departure,Shanghai,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,
E-S-701962-04,S-701962,2026-06-05T12:00Z,in_transit,mid-route,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-701962-05,S-701962,2026-06-07T12:00Z,vessel_change,mid-route,,,2026-06-07T12:00Z,2026-06-07T12:00Z,0.0,Exception: vessel change flagged (-0.2d variance)
E-S-701962-06,S-701962,2026-06-07T07:12Z,port_arrival,Hamburg,,,2026-06-06T12:00Z,2026-06-07T07:12Z,19.2,
E-S-701962-07,S-701962,2026-06-08T07:12Z,customs_cleared,Hamburg,,,2026-06-07T12:00Z,2026-06-08T07:12Z,19.2,
E-S-701963-01,S-701963,2026-05-18T12:00Z,booked,Shanghai,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701963-02,S-701963,2026-05-19T12:00Z,picked_up,Shanghai,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701963-03,S-701963,2026-05-20T12:00Z,port_departure,Shanghai,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701963-04,S-701963,2026-05-21T12:00Z,in_transit,mid-route,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701963-05,S-701963,2026-05-25T04:48Z,port_arrival,New York/New Jersey,,,2026-05-24T12:00Z,2026-05-25T04:48Z,16.8,
E-S-701963-06,S-701963,2026-05-26T04:48Z,customs_cleared,New York/New Jersey,,,2026-05-25T12:00Z,2026-05-26T04:48Z,16.8,
E-S-701964-01,S-701964,2026-05-29T12:00Z,booked,Shanghai,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701964-02,S-701964,2026-05-30T12:00Z,picked_up,Shanghai,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-701964-03,S-701964,2026-05-31T12:00Z,port_departure,Shanghai,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-701964-04,S-701964,2026-06-02T12:00Z,in_transit,mid-route,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-701964-05,S-701964,2026-06-08T12:00Z,port_arrival,Los Angeles,,,2026-06-08T12:00Z,2026-06-08T12:00Z,0.0,
E-S-701964-06,S-701964,2026-06-09T12:00Z,customs_cleared,Los Angeles,,,2026-06-09T12:00Z,2026-06-09T12:00Z,0.0,
E-S-701965-01,S-701965,2026-05-13T12:00Z,booked,Shanghai,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701965-02,S-701965,2026-05-14T12:00Z,picked_up,Shanghai,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701965-03,S-701965,2026-05-15T12:00Z,port_departure,Shanghai,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701965-04,S-701965,2026-05-16T12:00Z,in_transit,mid-route,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701965-05,S-701965,2026-05-20T04:48Z,port_arrival,Rotterdam,,,2026-05-19T12:00Z,2026-05-20T04:48Z,16.8,
E-S-701965-06,S-701965,2026-05-21T04:48Z,customs_cleared,Rotterdam,,,2026-05-20T12:00Z,2026-05-21T04:48Z,16.8,
E-S-701965-07,S-701965,2026-05-22T02:48Z,delivered,Rotterdam,,,2026-05-21T12:00Z,2026-05-22T02:48Z,14.8,
E-S-701966-01,S-701966,2026-05-14T12:00Z,booked,Yantian,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701966-02,S-701966,2026-05-15T12:00Z,picked_up,Yantian,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701966-03,S-701966,2026-05-16T12:00Z,port_departure,Yantian,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701966-04,S-701966,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701966-05,S-701966,2026-05-22T19:12Z,port_arrival,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-22T19:12Z,7.2,
E-S-701966-06,S-701966,2026-05-23T19:12Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-23T12:00Z,2026-05-23T19:12Z,7.2,
E-S-701966-07,S-701966,2026-05-25T06:12Z,delivered,Frankfurt am Main Airport,,,2026-05-24T12:00Z,2026-05-25T06:12Z,18.2,
E-S-701967-01,S-701967,2026-05-15T12:00Z,booked,Jebel Ali (Dubai),,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
